"continent","location","date","population","new_vaccinations"
"North America","Haiti","6/11/22","11585003",NULL
"North America","Haiti","6/11/23","11585003",NULL
"North America","Haiti","6/11/24","11585003",NULL
"North America","Haiti","6/12/20","11585003",NULL
"North America","Haiti","6/12/21","11585003",NULL
"North America","Haiti","6/12/22","11585003",NULL
"North America","Haiti","6/12/23","11585003",NULL
"North America","Haiti","6/12/24","11585003",NULL
"North America","Haiti","6/13/20","11585003",NULL
"North America","Haiti","6/13/21","11585003",NULL
"North America","Haiti","6/13/22","11585003",NULL
"North America","Haiti","6/13/23","11585003",NULL
"North America","Haiti","6/13/24","11585003",NULL
"North America","Haiti","6/14/20","11585003",NULL
"North America","Haiti","6/14/21","11585003",NULL
"North America","Haiti","6/14/22","11585003",NULL
"North America","Haiti","6/14/23","11585003",NULL
"North America","Haiti","6/14/24","11585003",NULL
"North America","Haiti","6/15/20","11585003",NULL
"North America","Haiti","6/15/21","11585003",NULL
"North America","Haiti","6/15/22","11585003",NULL
"North America","Haiti","6/15/23","11585003",NULL
"North America","Haiti","6/15/24","11585003",NULL
"North America","Haiti","6/16/20","11585003",NULL
"North America","Haiti","6/16/21","11585003",NULL
"North America","Haiti","6/16/22","11585003",NULL
"North America","Haiti","6/16/23","11585003",NULL
"North America","Haiti","6/16/24","11585003",NULL
"North America","Haiti","6/17/20","11585003",NULL
"North America","Haiti","6/17/21","11585003",NULL
"North America","Haiti","6/17/22","11585003",NULL
"North America","Haiti","6/17/23","11585003",NULL
"North America","Haiti","6/18/20","11585003",NULL
"North America","Haiti","6/18/21","11585003",NULL
"North America","Haiti","6/18/22","11585003",NULL
"North America","Haiti","6/18/23","11585003",NULL
"North America","Haiti","6/19/20","11585003",NULL
"North America","Haiti","6/19/21","11585003",NULL
"North America","Haiti","6/19/22","11585003",NULL
"North America","Haiti","6/19/23","11585003",NULL
"North America","Haiti","6/2/20","11585003",NULL
"North America","Haiti","6/2/21","11585003",NULL
"North America","Haiti","6/2/22","11585003",NULL
"North America","Haiti","6/2/23","11585003",NULL
"North America","Haiti","6/2/24","11585003",NULL
"North America","Haiti","6/20/20","11585003",NULL
"North America","Haiti","6/20/21","11585003",NULL
"North America","Haiti","6/20/22","11585003",NULL
"North America","Haiti","6/20/23","11585003",NULL
"North America","Haiti","6/21/20","11585003",NULL
"North America","Haiti","6/21/21","11585003",NULL
"North America","Haiti","6/21/22","11585003",NULL
"North America","Haiti","6/21/23","11585003",NULL
"North America","Haiti","6/22/20","11585003",NULL
"North America","Haiti","6/22/21","11585003",NULL
"North America","Haiti","6/22/22","11585003",NULL
"North America","Haiti","6/22/23","11585003",NULL
"North America","Haiti","6/23/20","11585003",NULL
"North America","Haiti","6/23/21","11585003",NULL
"North America","Haiti","6/23/22","11585003",NULL
"North America","Haiti","6/23/23","11585003",NULL
"North America","Haiti","6/24/20","11585003",NULL
"North America","Haiti","6/24/21","11585003",NULL
"North America","Haiti","6/24/22","11585003",NULL
"North America","Haiti","6/24/23","11585003",NULL
"North America","Haiti","6/25/20","11585003",NULL
"North America","Haiti","6/25/21","11585003",NULL
"North America","Haiti","6/25/22","11585003",NULL
"North America","Haiti","6/25/23","11585003",NULL
"North America","Haiti","6/26/20","11585003",NULL
"North America","Haiti","6/26/21","11585003",NULL
"North America","Haiti","6/26/22","11585003",NULL
"North America","Haiti","6/26/23","11585003",NULL
"North America","Haiti","6/27/20","11585003",NULL
"North America","Haiti","6/27/21","11585003",NULL
"North America","Haiti","6/27/22","11585003",NULL
"North America","Haiti","6/27/23","11585003",NULL
"North America","Haiti","6/28/20","11585003",NULL
"North America","Haiti","6/28/21","11585003",NULL
"North America","Haiti","6/28/22","11585003",NULL
"North America","Haiti","6/28/23","11585003",NULL
"North America","Haiti","6/29/20","11585003",NULL
"North America","Haiti","6/29/21","11585003",NULL
"North America","Haiti","6/29/22","11585003",NULL
"North America","Haiti","6/29/23","11585003",NULL
"North America","Haiti","6/3/20","11585003",NULL
"North America","Haiti","6/3/21","11585003",NULL
"North America","Haiti","6/3/22","11585003",NULL
"North America","Haiti","6/3/23","11585003",NULL
"North America","Haiti","6/3/24","11585003",NULL
"North America","Haiti","6/30/20","11585003",NULL
"North America","Haiti","6/30/21","11585003",NULL
"North America","Haiti","6/30/22","11585003",NULL
"North America","Haiti","6/30/23","11585003",NULL
"North America","Haiti","6/4/20","11585003",NULL
"North America","Haiti","6/4/21","11585003",NULL
"North America","Haiti","6/4/22","11585003",NULL
"North America","Haiti","6/4/23","11585003",NULL
"North America","Haiti","6/4/24","11585003",NULL
"North America","Haiti","6/5/20","11585003",NULL
"North America","Haiti","6/5/21","11585003",NULL
"North America","Haiti","6/5/22","11585003",NULL
"North America","Haiti","6/5/23","11585003",NULL
"North America","Haiti","6/5/24","11585003",NULL
"North America","Haiti","6/6/20","11585003",NULL
"North America","Haiti","6/6/21","11585003",NULL
"North America","Haiti","6/6/22","11585003",NULL
"North America","Haiti","6/6/23","11585003",NULL
"North America","Haiti","6/6/24","11585003",NULL
"North America","Haiti","6/7/20","11585003",NULL
"North America","Haiti","6/7/21","11585003",NULL
"North America","Haiti","6/7/22","11585003",NULL
"North America","Haiti","6/7/23","11585003",NULL
"North America","Haiti","6/7/24","11585003",NULL
"North America","Haiti","6/8/20","11585003",NULL
"North America","Haiti","6/8/21","11585003",NULL
"North America","Haiti","6/8/22","11585003",NULL
"North America","Haiti","6/8/23","11585003",NULL
"North America","Haiti","6/8/24","11585003",NULL
"North America","Haiti","6/9/20","11585003",NULL
"North America","Haiti","6/9/21","11585003",NULL
"North America","Haiti","6/9/22","11585003",NULL
"North America","Haiti","6/9/23","11585003",NULL
"North America","Haiti","6/9/24","11585003",NULL
"North America","Haiti","7/1/20","11585003",NULL
"North America","Haiti","7/1/21","11585003",NULL
"North America","Haiti","7/1/22","11585003",NULL
"North America","Haiti","7/1/23","11585003",NULL
"North America","Haiti","7/10/20","11585003",NULL
"North America","Haiti","7/10/21","11585003",NULL
"North America","Haiti","7/10/22","11585003",NULL
"North America","Haiti","7/10/23","11585003",NULL
"North America","Haiti","7/11/20","11585003",NULL
"North America","Haiti","7/11/21","11585003",NULL
"North America","Haiti","7/11/22","11585003",NULL
"North America","Haiti","7/11/23","11585003",NULL
"North America","Haiti","7/12/20","11585003",NULL
"North America","Haiti","7/12/21","11585003",NULL
"North America","Haiti","7/12/22","11585003",NULL
"North America","Haiti","7/12/23","11585003",NULL
"North America","Haiti","7/13/20","11585003",NULL
"North America","Haiti","7/13/21","11585003",NULL
"North America","Haiti","7/13/22","11585003",NULL
"North America","Haiti","7/13/23","11585003",NULL
"North America","Haiti","7/14/20","11585003",NULL
"North America","Haiti","7/14/21","11585003",NULL
"North America","Haiti","7/14/22","11585003",NULL
"North America","Haiti","7/14/23","11585003",NULL
"North America","Haiti","7/15/20","11585003",NULL
"North America","Haiti","7/15/21","11585003",NULL
"North America","Haiti","7/15/22","11585003",NULL
"North America","Haiti","7/15/23","11585003",NULL
"North America","Haiti","7/16/20","11585003",NULL
"North America","Haiti","7/16/21","11585003",NULL
"North America","Haiti","7/16/22","11585003",NULL
"North America","Haiti","7/16/23","11585003",NULL
"North America","Haiti","7/17/20","11585003",NULL
"North America","Haiti","7/17/21","11585003",NULL
"North America","Haiti","7/17/22","11585003",NULL
"North America","Haiti","7/17/23","11585003",NULL
"North America","Haiti","7/18/20","11585003",NULL
"North America","Haiti","7/18/21","11585003",NULL
"North America","Haiti","7/18/22","11585003",NULL
"North America","Haiti","7/18/23","11585003",NULL
"North America","Haiti","7/19/20","11585003",NULL
"North America","Haiti","7/19/21","11585003",NULL
"North America","Haiti","7/19/22","11585003",NULL
"North America","Haiti","7/19/23","11585003",NULL
"North America","Haiti","7/2/20","11585003",NULL
"North America","Haiti","7/2/21","11585003",NULL
"North America","Haiti","7/2/22","11585003",NULL
"North America","Haiti","7/2/23","11585003",NULL
"North America","Haiti","7/20/20","11585003",NULL
"North America","Haiti","7/20/21","11585003",NULL
"North America","Haiti","7/20/22","11585003",NULL
"North America","Haiti","7/20/23","11585003",NULL
"North America","Haiti","7/21/20","11585003",NULL
"North America","Haiti","7/21/21","11585003",NULL
"North America","Haiti","7/21/22","11585003",NULL
"North America","Haiti","7/21/23","11585003",NULL
"North America","Haiti","7/22/20","11585003",NULL
"North America","Haiti","7/22/21","11585003","157"
"North America","Haiti","7/22/22","11585003",NULL
"North America","Haiti","7/22/23","11585003",NULL
"North America","Haiti","7/23/20","11585003",NULL
"North America","Haiti","7/23/21","11585003",NULL
"North America","Haiti","7/23/22","11585003",NULL
"North America","Haiti","7/23/23","11585003",NULL
"North America","Haiti","7/24/20","11585003",NULL
"North America","Haiti","7/24/21","11585003",NULL
"North America","Haiti","7/24/22","11585003",NULL
"North America","Haiti","7/24/23","11585003",NULL
"North America","Haiti","7/25/20","11585003",NULL
"North America","Haiti","7/25/21","11585003",NULL
"North America","Haiti","7/25/22","11585003",NULL
"North America","Haiti","7/25/23","11585003",NULL
"North America","Haiti","7/26/20","11585003",NULL
"North America","Haiti","7/26/21","11585003",NULL
"North America","Haiti","7/26/22","11585003",NULL
"North America","Haiti","7/26/23","11585003",NULL
"North America","Haiti","7/27/20","11585003",NULL
"North America","Haiti","7/27/21","11585003","709"
"North America","Haiti","7/27/22","11585003",NULL
"North America","Haiti","7/27/23","11585003",NULL
"North America","Haiti","7/28/20","11585003",NULL
"North America","Haiti","7/28/21","11585003","448"
"North America","Haiti","7/28/22","11585003",NULL
"North America","Haiti","7/28/23","11585003",NULL
"North America","Haiti","7/29/20","11585003",NULL
"North America","Haiti","7/29/21","11585003","899"
"North America","Haiti","7/29/22","11585003",NULL
"North America","Haiti","7/29/23","11585003",NULL
"North America","Haiti","7/3/20","11585003",NULL
"North America","Haiti","7/3/21","11585003",NULL
"North America","Haiti","7/3/22","11585003",NULL
"North America","Haiti","7/3/23","11585003",NULL
"North America","Haiti","7/30/20","11585003",NULL
"North America","Haiti","7/30/21","11585003","1151"
"North America","Haiti","7/30/22","11585003",NULL
"North America","Haiti","7/30/23","11585003",NULL
"North America","Haiti","7/31/20","11585003",NULL
"North America","Haiti","7/31/21","11585003",NULL
"North America","Haiti","7/31/22","11585003",NULL
"North America","Haiti","7/31/23","11585003",NULL
"North America","Haiti","7/4/20","11585003",NULL
"North America","Haiti","7/4/21","11585003",NULL
"North America","Haiti","7/4/22","11585003",NULL
"North America","Haiti","7/4/23","11585003",NULL
"North America","Haiti","7/5/20","11585003",NULL
"North America","Haiti","7/5/21","11585003",NULL
"North America","Haiti","7/5/22","11585003",NULL
"North America","Haiti","7/5/23","11585003",NULL
"North America","Haiti","7/6/20","11585003",NULL
"North America","Haiti","7/6/21","11585003",NULL
"North America","Haiti","7/6/22","11585003",NULL
"North America","Haiti","7/6/23","11585003",NULL
"North America","Haiti","7/7/20","11585003",NULL
"North America","Haiti","7/7/21","11585003",NULL
"North America","Haiti","7/7/22","11585003",NULL
"North America","Haiti","7/7/23","11585003",NULL
"North America","Haiti","7/8/20","11585003",NULL
"North America","Haiti","7/8/21","11585003",NULL
"North America","Haiti","7/8/22","11585003",NULL
"North America","Haiti","7/8/23","11585003",NULL
"North America","Haiti","7/9/20","11585003",NULL
"North America","Haiti","7/9/21","11585003",NULL
"North America","Haiti","7/9/22","11585003",NULL
"North America","Haiti","7/9/23","11585003",NULL
"North America","Haiti","8/1/20","11585003",NULL
"North America","Haiti","8/1/21","11585003",NULL
"North America","Haiti","8/1/22","11585003",NULL
"North America","Haiti","8/1/23","11585003",NULL
"North America","Haiti","8/10/20","11585003",NULL
"North America","Haiti","8/10/21","11585003","1484"
"North America","Haiti","8/10/22","11585003",NULL
"North America","Haiti","8/10/23","11585003",NULL
"North America","Haiti","8/11/20","11585003",NULL
"North America","Haiti","8/11/21","11585003","2244"
"North America","Haiti","8/11/22","11585003",NULL
"North America","Haiti","8/11/23","11585003",NULL
"North America","Haiti","8/12/20","11585003",NULL
"North America","Haiti","8/12/21","11585003",NULL
"North America","Haiti","8/12/22","11585003",NULL
"North America","Haiti","8/12/23","11585003",NULL
"North America","Haiti","8/13/20","11585003",NULL
"North America","Haiti","8/13/21","11585003",NULL
"North America","Haiti","8/13/22","11585003",NULL
"North America","Haiti","8/13/23","11585003",NULL
"North America","Haiti","8/14/20","11585003",NULL
"North America","Haiti","8/14/21","11585003",NULL
"North America","Haiti","8/14/22","11585003",NULL
"North America","Haiti","8/14/23","11585003",NULL
"North America","Haiti","8/15/20","11585003",NULL
"North America","Haiti","8/15/21","11585003",NULL
"North America","Haiti","8/15/22","11585003",NULL
"North America","Haiti","8/15/23","11585003",NULL
"North America","Haiti","8/16/20","11585003",NULL
"North America","Haiti","8/16/21","11585003",NULL
"North America","Haiti","8/16/22","11585003",NULL
"North America","Haiti","8/16/23","11585003",NULL
"North America","Haiti","8/17/20","11585003",NULL
"North America","Haiti","8/17/21","11585003",NULL
"North America","Haiti","8/17/22","11585003",NULL
"North America","Haiti","8/17/23","11585003",NULL
"North America","Haiti","8/18/20","11585003",NULL
"North America","Haiti","8/18/21","11585003",NULL
"North America","Haiti","8/18/22","11585003",NULL
"North America","Haiti","8/18/23","11585003",NULL
"North America","Haiti","8/19/20","11585003",NULL
"North America","Haiti","8/19/21","11585003",NULL
"North America","Haiti","8/19/22","11585003",NULL
"North America","Haiti","8/19/23","11585003",NULL
"North America","Haiti","8/2/20","11585003",NULL
"North America","Haiti","8/2/21","11585003",NULL
"North America","Haiti","8/2/22","11585003",NULL
"North America","Haiti","8/2/23","11585003",NULL
"North America","Haiti","8/20/20","11585003",NULL
"North America","Haiti","8/20/21","11585003",NULL
"North America","Haiti","8/20/22","11585003",NULL
"North America","Haiti","8/20/23","11585003",NULL
"North America","Haiti","8/21/20","11585003",NULL
"North America","Haiti","8/21/21","11585003",NULL
"North America","Haiti","8/21/22","11585003",NULL
"North America","Haiti","8/21/23","11585003",NULL
"North America","Haiti","8/22/20","11585003",NULL
"North America","Haiti","8/22/21","11585003",NULL
"North America","Haiti","8/22/22","11585003",NULL
"North America","Haiti","8/22/23","11585003",NULL
"North America","Haiti","8/23/20","11585003",NULL
"North America","Haiti","8/23/21","11585003",NULL
"North America","Haiti","8/23/22","11585003",NULL
"North America","Haiti","8/23/23","11585003",NULL
"North America","Haiti","8/24/20","11585003",NULL
"North America","Haiti","8/24/21","11585003",NULL
"North America","Haiti","8/24/22","11585003",NULL
"North America","Haiti","8/24/23","11585003",NULL
"North America","Haiti","8/25/20","11585003",NULL
"North America","Haiti","8/25/21","11585003",NULL
"North America","Haiti","8/25/22","11585003",NULL
"North America","Haiti","8/25/23","11585003",NULL
"North America","Haiti","8/26/20","11585003",NULL
"North America","Haiti","8/26/21","11585003","150"
"North America","Haiti","8/26/22","11585003",NULL
"North America","Haiti","8/26/23","11585003",NULL
"North America","Haiti","8/27/20","11585003",NULL
"North America","Haiti","8/27/21","11585003","2471"
"North America","Haiti","8/27/22","11585003",NULL
"North America","Haiti","8/27/23","11585003",NULL
"North America","Haiti","8/28/20","11585003",NULL
"North America","Haiti","8/28/21","11585003",NULL
"North America","Haiti","8/28/22","11585003",NULL
"North America","Haiti","8/28/23","11585003",NULL
"North America","Haiti","8/29/20","11585003",NULL
"North America","Haiti","8/29/21","11585003",NULL
"North America","Haiti","8/29/22","11585003",NULL
"North America","Haiti","8/29/23","11585003",NULL
"North America","Haiti","8/3/20","11585003",NULL
"North America","Haiti","8/3/21","11585003","1182"
"North America","Haiti","8/3/22","11585003",NULL
"North America","Haiti","8/3/23","11585003",NULL
"North America","Haiti","8/30/20","11585003",NULL
"North America","Haiti","8/30/21","11585003",NULL
"North America","Haiti","8/30/22","11585003",NULL
"North America","Haiti","8/30/23","11585003",NULL
"North America","Haiti","8/31/20","11585003",NULL
"North America","Haiti","8/31/21","11585003",NULL
"North America","Haiti","8/31/22","11585003",NULL
"North America","Haiti","8/31/23","11585003",NULL
"North America","Haiti","8/4/20","11585003",NULL
"North America","Haiti","8/4/21","11585003","1579"
"North America","Haiti","8/4/22","11585003",NULL
"North America","Haiti","8/4/23","11585003",NULL
"North America","Haiti","8/5/20","11585003",NULL
"North America","Haiti","8/5/21","11585003","1432"
"North America","Haiti","8/5/22","11585003",NULL
"North America","Haiti","8/5/23","11585003",NULL
"North America","Haiti","8/6/20","11585003",NULL
"North America","Haiti","8/6/21","11585003","1433"
"North America","Haiti","8/6/22","11585003",NULL
"North America","Haiti","8/6/23","11585003",NULL
"North America","Haiti","8/7/20","11585003",NULL
"North America","Haiti","8/7/21","11585003",NULL
"North America","Haiti","8/7/22","11585003",NULL
"North America","Haiti","8/7/23","11585003",NULL
"North America","Haiti","8/8/20","11585003",NULL
"North America","Haiti","8/8/21","11585003",NULL
"North America","Haiti","8/8/22","11585003",NULL
"North America","Haiti","8/8/23","11585003",NULL
"North America","Haiti","8/9/20","11585003",NULL
"North America","Haiti","8/9/21","11585003",NULL
"North America","Haiti","8/9/22","11585003",NULL
"North America","Haiti","8/9/23","11585003",NULL
"North America","Haiti","9/1/20","11585003",NULL
"North America","Haiti","9/1/21","11585003",NULL
"North America","Haiti","9/1/22","11585003",NULL
"North America","Haiti","9/1/23","11585003",NULL
"North America","Haiti","9/10/20","11585003",NULL
"North America","Haiti","9/10/21","11585003","1767"
"North America","Haiti","9/10/22","11585003",NULL
"North America","Haiti","9/10/23","11585003",NULL
"North America","Haiti","9/11/20","11585003",NULL
"North America","Haiti","9/11/21","11585003",NULL
"North America","Haiti","9/11/22","11585003",NULL
"North America","Haiti","9/11/23","11585003",NULL
"North America","Haiti","9/12/20","11585003",NULL
"North America","Haiti","9/12/21","11585003",NULL
"North America","Haiti","9/12/22","11585003",NULL
"North America","Haiti","9/12/23","11585003",NULL
"North America","Haiti","9/13/20","11585003",NULL
"North America","Haiti","9/13/21","11585003",NULL
"North America","Haiti","9/13/22","11585003",NULL
"North America","Haiti","9/13/23","11585003",NULL
"North America","Haiti","9/14/20","11585003",NULL
"North America","Haiti","9/14/21","11585003",NULL
"North America","Haiti","9/14/22","11585003",NULL
"North America","Haiti","9/14/23","11585003",NULL
"North America","Haiti","9/15/20","11585003",NULL
"North America","Haiti","9/15/21","11585003",NULL
"North America","Haiti","9/15/22","11585003",NULL
"North America","Haiti","9/15/23","11585003",NULL
"North America","Haiti","9/16/20","11585003",NULL
"North America","Haiti","9/16/21","11585003",NULL
"North America","Haiti","9/16/22","11585003",NULL
"North America","Haiti","9/16/23","11585003",NULL
"North America","Haiti","9/17/20","11585003",NULL
"North America","Haiti","9/17/21","11585003",NULL
"North America","Haiti","9/17/22","11585003",NULL
"North America","Haiti","9/17/23","11585003",NULL
"North America","Haiti","9/18/20","11585003",NULL
"North America","Haiti","9/18/21","11585003",NULL
"North America","Haiti","9/18/22","11585003",NULL
"North America","Haiti","9/18/23","11585003",NULL
"North America","Haiti","9/19/20","11585003",NULL
"North America","Haiti","9/19/21","11585003",NULL
"North America","Haiti","9/19/22","11585003",NULL
"North America","Haiti","9/19/23","11585003",NULL
"North America","Haiti","9/2/20","11585003",NULL
"North America","Haiti","9/2/21","11585003",NULL
"North America","Haiti","9/2/22","11585003",NULL
"North America","Haiti","9/2/23","11585003",NULL
"North America","Haiti","9/20/20","11585003",NULL
"North America","Haiti","9/20/21","11585003",NULL
"North America","Haiti","9/20/22","11585003",NULL
"North America","Haiti","9/20/23","11585003",NULL
"North America","Haiti","9/21/20","11585003",NULL
"North America","Haiti","9/21/21","11585003",NULL
"North America","Haiti","9/21/22","11585003",NULL
"North America","Haiti","9/21/23","11585003",NULL
"North America","Haiti","9/22/20","11585003",NULL
"North America","Haiti","9/22/21","11585003",NULL
"North America","Haiti","9/22/22","11585003",NULL
"North America","Haiti","9/22/23","11585003",NULL
"North America","Haiti","9/23/20","11585003",NULL
"North America","Haiti","9/23/21","11585003",NULL
"North America","Haiti","9/23/22","11585003",NULL
"North America","Haiti","9/23/23","11585003",NULL
"North America","Haiti","9/24/20","11585003",NULL
"North America","Haiti","9/24/21","11585003",NULL
"North America","Haiti","9/24/22","11585003",NULL
"North America","Haiti","9/24/23","11585003",NULL
"North America","Haiti","9/25/20","11585003",NULL
"North America","Haiti","9/25/21","11585003",NULL
"North America","Haiti","9/25/22","11585003",NULL
"North America","Haiti","9/25/23","11585003",NULL
"North America","Haiti","9/26/20","11585003",NULL
"North America","Haiti","9/26/21","11585003",NULL
"North America","Haiti","9/26/22","11585003",NULL
"North America","Haiti","9/26/23","11585003",NULL
"North America","Haiti","9/27/20","11585003",NULL
"North America","Haiti","9/27/21","11585003",NULL
"North America","Haiti","9/27/22","11585003",NULL
"North America","Haiti","9/27/23","11585003",NULL
"North America","Haiti","9/28/20","11585003",NULL
"North America","Haiti","9/28/21","11585003",NULL
"North America","Haiti","9/28/22","11585003",NULL
"North America","Haiti","9/28/23","11585003",NULL
"North America","Haiti","9/29/20","11585003",NULL
"North America","Haiti","9/29/21","11585003",NULL
"North America","Haiti","9/29/22","11585003",NULL
"North America","Haiti","9/29/23","11585003",NULL
"North America","Haiti","9/3/20","11585003",NULL
"North America","Haiti","9/3/21","11585003",NULL
"North America","Haiti","9/3/22","11585003",NULL
"North America","Haiti","9/3/23","11585003",NULL
"North America","Haiti","9/30/20","11585003",NULL
"North America","Haiti","9/30/21","11585003",NULL
"North America","Haiti","9/30/22","11585003",NULL
"North America","Haiti","9/30/23","11585003",NULL
"North America","Haiti","9/4/20","11585003",NULL
"North America","Haiti","9/4/21","11585003",NULL
"North America","Haiti","9/4/22","11585003",NULL
"North America","Haiti","9/4/23","11585003",NULL
"North America","Haiti","9/5/20","11585003",NULL
"North America","Haiti","9/5/21","11585003",NULL
"North America","Haiti","9/5/22","11585003",NULL
"North America","Haiti","9/5/23","11585003",NULL
"North America","Haiti","9/6/20","11585003",NULL
"North America","Haiti","9/6/21","11585003",NULL
"North America","Haiti","9/6/22","11585003",NULL
"North America","Haiti","9/6/23","11585003",NULL
"North America","Haiti","9/7/20","11585003",NULL
"North America","Haiti","9/7/21","11585003",NULL
"North America","Haiti","9/7/22","11585003",NULL
"North America","Haiti","9/7/23","11585003",NULL
"North America","Haiti","9/8/20","11585003",NULL
"North America","Haiti","9/8/21","11585003",NULL
"North America","Haiti","9/8/22","11585003",NULL
"North America","Haiti","9/8/23","11585003",NULL
"North America","Haiti","9/9/20","11585003",NULL
"North America","Haiti","9/9/21","11585003",NULL
"North America","Haiti","9/9/22","11585003",NULL
"North America","Haiti","9/9/23","11585003",NULL
"North America","Honduras","1/1/21","10432858",NULL
"North America","Honduras","1/1/22","10432858",NULL
"North America","Honduras","1/1/23","10432858",NULL
"North America","Honduras","1/1/24","10432858",NULL
"North America","Honduras","1/10/20","10432858",NULL
"North America","Honduras","1/10/21","10432858",NULL
"North America","Honduras","1/10/22","10432858",NULL
"North America","Honduras","1/10/23","10432858",NULL
"North America","Honduras","1/10/24","10432858",NULL
"North America","Honduras","1/11/20","10432858",NULL
"North America","Honduras","1/11/21","10432858",NULL
"North America","Honduras","1/11/22","10432858",NULL
"North America","Honduras","1/11/23","10432858",NULL
"North America","Honduras","1/11/24","10432858",NULL
"North America","Honduras","1/12/20","10432858",NULL
"North America","Honduras","1/12/21","10432858",NULL
"North America","Honduras","1/12/22","10432858",NULL
"North America","Honduras","1/12/23","10432858",NULL
"North America","Honduras","1/12/24","10432858",NULL
"North America","Honduras","1/13/20","10432858",NULL
"North America","Honduras","1/13/21","10432858",NULL
"North America","Honduras","1/13/22","10432858",NULL
"North America","Honduras","1/13/23","10432858",NULL
"North America","Honduras","1/13/24","10432858",NULL
"North America","Honduras","1/14/20","10432858",NULL
"North America","Honduras","1/14/21","10432858",NULL
"North America","Honduras","1/14/22","10432858",NULL
"North America","Honduras","1/14/23","10432858",NULL
"North America","Honduras","1/14/24","10432858",NULL
"North America","Honduras","1/15/20","10432858",NULL
"North America","Honduras","1/15/21","10432858",NULL
"North America","Honduras","1/15/22","10432858",NULL
"North America","Honduras","1/15/23","10432858",NULL
"North America","Honduras","1/15/24","10432858",NULL
"North America","Honduras","1/16/20","10432858",NULL
"North America","Honduras","1/16/21","10432858",NULL
"North America","Honduras","1/16/22","10432858",NULL
"North America","Honduras","1/16/23","10432858",NULL
"North America","Honduras","1/16/24","10432858",NULL
"North America","Honduras","1/17/20","10432858",NULL
"North America","Honduras","1/17/21","10432858",NULL
"North America","Honduras","1/17/22","10432858",NULL
"North America","Honduras","1/17/23","10432858",NULL
"North America","Honduras","1/17/24","10432858",NULL
"North America","Honduras","1/18/20","10432858",NULL
"North America","Honduras","1/18/21","10432858",NULL
"North America","Honduras","1/18/22","10432858",NULL
"North America","Honduras","1/18/23","10432858",NULL
"North America","Honduras","1/18/24","10432858",NULL
"North America","Honduras","1/19/20","10432858",NULL
"North America","Honduras","1/19/21","10432858",NULL
"North America","Honduras","1/19/22","10432858",NULL
"North America","Honduras","1/19/23","10432858",NULL
"North America","Honduras","1/19/24","10432858",NULL
"North America","Honduras","1/2/21","10432858",NULL
"North America","Honduras","1/2/22","10432858",NULL
"North America","Honduras","1/2/23","10432858",NULL
"North America","Honduras","1/2/24","10432858",NULL
"North America","Honduras","1/20/20","10432858",NULL
"North America","Honduras","1/20/21","10432858",NULL
"North America","Honduras","1/20/22","10432858",NULL
"North America","Honduras","1/20/23","10432858",NULL
"North America","Honduras","1/20/24","10432858",NULL
"North America","Honduras","1/21/20","10432858",NULL
"North America","Honduras","1/21/21","10432858",NULL
"North America","Honduras","1/21/22","10432858",NULL
"North America","Honduras","1/21/23","10432858",NULL
"North America","Honduras","1/21/24","10432858",NULL
"North America","Honduras","1/22/20","10432858",NULL
"North America","Honduras","1/22/21","10432858",NULL
"North America","Honduras","1/22/22","10432858",NULL
"North America","Honduras","1/22/23","10432858",NULL
"North America","Honduras","1/22/24","10432858",NULL
"North America","Honduras","1/23/20","10432858",NULL
"North America","Honduras","1/23/21","10432858",NULL
"North America","Honduras","1/23/22","10432858",NULL
"North America","Honduras","1/23/23","10432858",NULL
"North America","Honduras","1/23/24","10432858",NULL
"North America","Honduras","1/24/20","10432858",NULL
"North America","Honduras","1/24/21","10432858",NULL
"North America","Honduras","1/24/22","10432858",NULL
"North America","Honduras","1/24/23","10432858",NULL
"North America","Honduras","1/24/24","10432858",NULL
"North America","Honduras","1/25/20","10432858",NULL
"North America","Honduras","1/25/21","10432858",NULL
"North America","Honduras","1/25/22","10432858",NULL
"North America","Honduras","1/25/23","10432858",NULL
"North America","Honduras","1/25/24","10432858",NULL
"North America","Honduras","1/26/20","10432858",NULL
"North America","Honduras","1/26/21","10432858",NULL
"North America","Honduras","1/26/22","10432858",NULL
"North America","Honduras","1/26/23","10432858",NULL
"North America","Honduras","1/26/24","10432858",NULL
"North America","Honduras","1/27/20","10432858",NULL
"North America","Honduras","1/27/21","10432858",NULL
"North America","Honduras","1/27/22","10432858",NULL
"North America","Honduras","1/27/23","10432858",NULL
"North America","Honduras","1/27/24","10432858",NULL
"North America","Honduras","1/28/20","10432858",NULL
"North America","Honduras","1/28/21","10432858",NULL
"North America","Honduras","1/28/22","10432858",NULL
"North America","Honduras","1/28/23","10432858",NULL
"North America","Honduras","1/28/24","10432858",NULL
"North America","Honduras","1/29/20","10432858",NULL
"North America","Honduras","1/29/21","10432858",NULL
"North America","Honduras","1/29/22","10432858",NULL
"North America","Honduras","1/29/23","10432858",NULL
"North America","Honduras","1/29/24","10432858",NULL
"North America","Honduras","1/3/21","10432858",NULL
"North America","Honduras","1/3/22","10432858",NULL
"North America","Honduras","1/3/23","10432858",NULL
"North America","Honduras","1/3/24","10432858",NULL
"North America","Honduras","1/30/20","10432858",NULL
"North America","Honduras","1/30/21","10432858",NULL
"North America","Honduras","1/30/22","10432858",NULL
"North America","Honduras","1/30/23","10432858",NULL
