"continent","location","date","population","new_vaccinations","rollingpeoplevaccinated","percentage_vaccinated"
"Europe","Poland","2023-06-21","39857144","836","29148578","73.13263087791739"
"Europe","Poland","2023-06-26","39857144","837","30121404","75.57341288678387"
"Europe","Poland","2021-12-26","39857144","838","10839074","27.194808539216957"
"Europe","Poland","2023-01-21","39857144","861","2201067","5.52239016423254"
"Europe","Poland","2023-02-21","39857144","869","13420014","33.670285056049174"
"Europe","Poland","2022-07-02","39857144","900","34579053","86.75747815749166"
"Europe","Poland","2022-09-04","39857144","912","41334799","103.70737802989598"
"Europe","Poland","2023-05-22","39857144","931","21881603","54.90007763727376"
"Europe","Poland","2023-02-14","39857144","934","12379394","31.05941057894163"
"Europe","Poland","2022-09-18","39857144","938","40500624","101.61446590352784"
"Europe","Poland","2023-02-20","39857144","943","13363423","33.528300472306796"
"Europe","Poland","2022-12-31","39857144","955","11199589","28.09932643442792"
"Europe","Poland","2022-07-09","39857144","955","37763932","94.74821377066054"
"Europe","Poland","2023-04-12","39857144","962","16827851","42.22041348471933"
"Europe","Poland","2023-04-13","39857144","970","17014601","42.68896185838102"
"Europe","Poland","2023-02-16","39857144","996","12615228","31.65110876986068"
"Europe","Poland","2022-11-11","39857144","1005","6497412","16.301750070200715"
"Europe","Poland","2023-05-25","39857144","1012","22438782","56.29801774055863"
"Europe","Poland","2023-05-03","39857144","1013","23881991","59.91897211701872"
"Europe","Poland","2023-03-23","39857144","1016","15623633","39.19907808748163"
"Europe","Poland","2023-05-02","39857144","1025","21252466","53.32159775421942"
"Europe","Poland","2023-04-21","39857144","1040","17698787","44.40555750808437"
"Europe","Poland","2023-03-15","39857144","1059","14851584","37.26203764123189"
"Europe","Poland","2023-03-08","39857144","1066","16391847","41.12649667020798"
"Europe","Poland","2023-01-28","39857144","1069","3598171","9.02766891676935"
"Europe","Poland","2023-04-18","39857144","1077","17031502","42.73136579981747"
"Europe","Poland","2022-11-13","39857144","1100","6601417","16.56269450716288"
"Europe","Poland","2023-02-15","39857144","1105","12465544","31.27555752614889"
"Europe","Poland","2023-02-13","39857144","1112","12318619","30.90692850446083"
"Europe","Poland","2022-07-24","39857144","1176","35344394","88.6776884966971"
"Europe","Poland","2023-03-07","39857144","1182","16370226","41.07225043520429"
"Europe","Poland","2023-07-21","39857144","1186","34956500","87.70447777191461"
"Europe","Poland","2023-02-22","39857144","1207","13511161","33.8989692788826"
"Europe","Poland","2023-02-06","39857144","1233","14334428","35.96451366409997"
"Europe","Poland","2021-01-09","39857144","1235","5122037","12.850988520401764"
"Europe","Poland","2022-06-25","39857144","1242","30119947","75.56975733133312"
"Europe","Poland","2021-12-25","39857144","1244","10838052","27.19224438158439"
"Europe","Poland","2023-06-05","39857144","1249","31883936","79.99553605747568"
"Europe","Poland","2023-02-28","39857144","1257","13708949","34.39521155856024"
"Europe","Poland","2023-05-23","39857144","1265","21963618","55.10585003280717"
"Europe","Poland","2023-03-13","39857144","1278","14809716","37.15699248295362"
"Europe","Poland","2023-03-14","39857144","1286","14824248","37.193452696961934"
"Europe","Poland","2023-02-07","39857144","1293","14421660","36.18337530656988"
"Europe","Poland","2023-03-09","39857144","1299","16475275","41.335814226930054"
"Europe","Poland","2023-05-30","39857144","1306","23991701","60.19423017364215"
"Europe","Poland","2022-11-06","39857144","1321","8241577","20.677791163360826"
"Europe","Poland","2022-09-12","39857144","1357","40337009","101.20396233106919"
"Europe","Poland","2023-03-27","39857144","1358","15870265","39.81786803389626"
"Europe","Poland","2023-04-25","39857144","1358","18282858","45.87096857717653"
"Europe","Poland","2023-03-21","39857144","1360","15417315","38.681434374725896"
"Europe","Poland","2023-05-24","39857144","1362","22121156","55.50110665229801"
"Europe","Poland","2022-12-11","39857144","1386","8637807","21.671916582884112"
"Europe","Poland","2022-06-11","39857144","1432","26656602","66.88036152314376"
"Europe","Poland","2023-02-08","39857144","1459","14505845","36.39459214639162"
"Europe","Poland","2023-03-01","39857144","1460","14643750","36.74059034435583"
"Europe","Poland","2023-04-19","39857144","1462","17043924","42.76253210716754"
"Europe","Poland","2023-02-17","39857144","1462","12771367","32.04285535360988"
"Europe","Poland","2023-03-02","39857144","1479","15353980","38.522529361361165"
"Europe","Poland","2023-02-09","39857144","1524","14595218","36.618825473295324"
"Europe","Poland","2023-02-27","39857144","1537","13707692","34.392057795209816"
"Europe","Poland","2023-03-24","39857144","1545","15830110","39.71712072495711"
"Europe","Poland","2023-03-06","39857144","1554","16369044","41.069284843891474"
"Europe","Poland","2023-04-26","39857144","1559","18295800","45.903439543987396"
"Europe","Poland","2023-03-28","39857144","1570","15871835","39.821807101883664"
"Europe","Poland","2023-06-12","39857144","1591","26973411","67.67522279067461"
"Europe","Poland","2022-03-27","39857144","1624","15868907","39.814460865535175"
"Europe","Poland","2022-09-11","39857144","1627","40323247","101.16943401664706"
"Europe","Poland","2023-01-14","39857144","1633","1380635","3.463958682037027"
"Europe","Poland","2023-03-31","39857144","1642","16134932","40.48190708295607"
"Europe","Poland","2022-04-18","39857144","1646","17030425","42.728663649357316"
"Europe","Poland","2022-10-16","39857144","1647","5318613","13.344189939951542"
"Europe","Poland","2023-02-01","39857144","1652","11961621","30.011234623333777"
"Europe","Poland","2022-08-28","39857144","1657","39373353","98.7861874900018"
"Europe","Poland","2023-01-07","39857144","1686","4933730","12.378533695239177"
"Europe","Poland","2023-02-02","39857144","1692","13318261","33.414990798136465"
"Europe","Poland","2023-01-30","39857144","1703","3829335","9.60765026214623"
"Europe","Poland","2023-02-10","39857144","1730","12044311","30.21870056720572"
"Europe","Poland","2023-01-23","39857144","1770","2430393","6.097760040207597"
"Europe","Poland","2022-10-23","39857144","1777","5577310","13.99325049481719"
"Europe","Poland","2023-01-31","39857144","1796","3945216","9.898391114024628"
"Europe","Poland","2023-04-28","39857144","1821","18641995","46.77202912481636"
"Europe","Poland","2022-10-09","39857144","1822","6475513","16.246806344177596"
"Europe","Poland","2023-03-03","39857144","1860","15906716","39.909322153137715"
"Europe","Poland","2022-08-14","39857144","1883","38326541","96.15977752946876"
"Europe","Poland","2023-02-24","39857144","1920","13611218","34.15000833978471"
"Europe","Poland","2023-02-23","39857144","1997","13562435","34.02761371963832"
"Europe","Poland","2022-08-15","39857144","2000","38349817","96.21817609410247"
"Europe","Poland","2022-06-04","39857144","2073","31610403","79.30925256460924"
"Europe","Poland","2022-08-07","39857144","2084","40033190","100.44169246045327"
"Europe","Poland","2022-01-01","39857144","2087","2087","0.005236200566703927"
"Europe","Poland","2022-08-21","39857144","2091","38997561","97.84334020520889"
"Europe","Poland","2022-05-01","39857144","2163","19412874","48.70613408727931"
"Europe","Poland","2022-12-17","39857144","2173","9799640","24.58690968926424"
"Europe","Poland","2023-03-20","39857144","2202","15389063","38.61055122263652"
"Europe","Poland","2021-09-25","39857144","2207","40981131","102.82003898723902"
"Europe","Poland","2022-03-20","39857144","2208","15386861","38.60502649161214"
"Europe","Poland","2021-11-01","39857144","2261","6477872","16.252724982000718"
"Europe","Poland","2023-01-17","39857144","2265","1603357","4.022759382859946"
"Europe","Poland","2023-03-10","39857144","2309","14646059","36.74638353415388"
"Europe","Poland","2022-12-10","39857144","2322","8451897","21.205475736043706"
"Europe","Poland","2022-12-23","39857144","2341","10827247","27.1651350633653"
"Europe","Poland","2023-02-03","39857144","2385","13938935","34.972237348466315"
"Europe","Poland","2022-05-14","39857144","2505","20334306","51.01797058012988"
"Europe","Poland","2022-06-27","39857144","2639","30216712","75.81253689426417"
"Europe","Poland","2022-11-26","39857144","2652","7698673","19.31566647123537"
"Europe","Poland","2022-09-25","39857144","2654","40983785","102.82669776841009"
"Europe","Poland","2022-06-20","39857144","2819","28969913","72.68436744991061"
"Europe","Poland","2022-06-28","39857144","2844","30373852","76.20679494747542"
"Europe","Poland","2022-07-05","39857144","2912","36648759","91.95028876128204"
"Europe","Poland","2023-05-28","39857144","3022","23597308","59.20471371456018"
"Europe","Poland","2021-01-10","39857144","3031","5791","0.014529390264390245"
"Europe","Poland","2022-10-02","39857144","3037","5391584","13.527271296709067"
"Europe","Poland","2022-06-13","39857144","3047","27085978","67.95764894745092"
"Europe","Poland","2022-07-20","39857144","3061","34742406","87.16732438229894"
"Europe","Poland","2023-03-29","39857144","3167","15875002","39.829752979792026"
"Europe","Poland","2023-04-27","39857144","3174","18298974","45.91140298461927"
"Europe","Poland","2022-06-22","39857144","3176","29564598","74.17640862576607"
"Europe","Poland","2022-12-22","39857144","3191","10732644","26.92777987303857"
"Europe","Poland","2022-07-14","39857144","3214","34062996","85.46271152795092"
"Europe","Poland","2022-07-19","39857144","3290","34330622","86.13417459113478"
"Europe","Poland","2023-01-18","39857144","3343","1820570","4.5677382202799075"
"Europe","Poland","2022-07-01","39857144","3361","33421349","83.85284454902238"
"Europe","Poland","2022-06-17","39857144","3390","27712348","69.52918653679751"
"Europe","Poland","2022-09-17","39857144","3394","40499590","101.61187163836927"
"Europe","Poland","2022-12-20","39857144","3431","10396585","26.084621115853157"
"Europe","Poland","2022-07-18","39857144","3474","34326989","86.1250595376327"
"Europe","Poland","2022-06-14","39857144","3478","27306911","68.51196111793661"
"Europe","Poland","2023-01-20","39857144","3479","1945038","4.8800235159849885"
"Europe","Poland","2022-12-21","39857144","3499","10553750","26.478941893076936"
"Europe","Poland","2022-06-07","39857144","3669","32206734","80.80542348945022"
"Europe","Poland","2022-11-19","39857144","3738","7246789","18.181907363959645"
"Europe","Poland","2023-01-02","39857144","3740","1891003","4.7444518352845355"
"Europe","Poland","2022-12-19","39857144","3742","10026730","25.156669529557863"
"Europe","Poland","2022-07-06","39857144","3800","36901999","92.58565791869081"
"Europe","Poland","2022-06-06","39857144","3811","31996238","80.27729733971908"
"Europe","Poland","2022-07-04","39857144","3841","36521187","91.6302156521802"
"Europe","Poland","2023-04-30","39857144","3928","19077505","47.86470651283995"
"Europe","Poland","2022-12-12","39857144","4026","8681000","21.78028611382692"
"Europe","Poland","2022-06-10","39857144","4101","26237762","65.82950850668075"
"Europe","Poland","2023-01-16","39857144","4137","1431794","3.5923145923350654"
"Europe","Poland","2022-05-07","39857144","4153","25023405","62.782734758918004"
"Europe","Poland","2022-05-21","39857144","4173","21633824","54.27840991316387"
"Europe","Poland","2022-06-09","39857144","4193","33116027","83.08680371077266"
"Europe","Poland","2023-01-11","39857144","4212","497180","1.2474049821532622"
"Europe","Poland","2023-01-12","39857144","4259","802911","2.014471985248115"
"Europe","Poland","2020-12-29","39857144","4300","10857319","27.240584523567467"
"Europe","Poland","2022-12-15","39857144","4322","9304934","23.345711875391775"
"Europe","Poland","2023-01-10","39857144","4346","188667","0.4733580509431384"
"Europe","Poland","2022-06-23","39857144","4372","29959111","75.16622616010821"
"Europe","Poland","2022-07-15","39857144","4403","34321825","86.11210326560277"
"Europe","Poland","2022-07-31","39857144","4505","36459038","91.47428626597028"
"Europe","Poland","2022-07-11","39857144","4516","33426216","83.86505565978335"
"Europe","Poland","2023-01-26","39857144","4522","3092191","7.758185082202579"
"Europe","Poland","2022-12-06","39857144","4539","11775843","29.545124959279573"
"Europe","Poland","2023-01-19","39857144","4561","1871196","4.694756854630628"
"Europe","Poland","2022-07-12","39857144","4636","33548946","84.17298038213676"
"Europe","Poland","2022-12-05","39857144","4712","11431366","28.680845772592235"
"Europe","Poland","2022-12-07","39857144","4763","11780606","29.55707513814838"
"Europe","Poland","2023-03-22","39857144","4765","15489200","38.86179100037875"
"Europe","Poland","2023-01-24","39857144","4807","2564814","6.435017019784459"
"Europe","Poland","2022-06-01","39857144","5001","25844999","64.8440816532163"
"Europe","Poland","2022-12-08","39857144","5089","11785695","29.5698432381407"
"Europe","Poland","2022-12-13","39857144","5092","8851216","22.207351334556233"
"Europe","Poland","2022-06-24","39857144","5126","30118638","75.56647310203661"
"Europe","Poland","2022-06-02","39857144","5137","28894794","72.49589684599579"
"Europe","Poland","2022-02-27","39857144","5216","13706155","34.388201522918955"
"Europe","Poland","2022-07-13","39857144","5323","33764376","84.71348574298248"
"Europe","Poland","2022-12-14","39857144","5329","9068896","22.753501856530413"
"Europe","Poland","2022-06-08","39857144","5409","32608773","81.81412346052693"
"Europe","Poland","2022-12-18","39857144","5494","9981965","25.04435591270664"
"Europe","Poland","2022-12-27","39857144","5546","10844702","27.2089289689196"
"Europe","Poland","2021-10-17","39857144","5557","5324257","13.358350513022208"
"Europe","Poland","2022-10-22","39857144","5581","5575507","13.988726839032923"
"Europe","Poland","2022-12-01","39857144","5583","8449575","21.199649929759143"
"Europe","Poland","2022-05-02","39857144","5606","21251441","53.319026069705345"
"Europe","Poland","2022-08-23","39857144","5647","39104868","98.11256922974711"
"Europe","Poland","2022-12-30","39857144","5684","11162254","28.005654394103104"
"Europe","Poland","2023-01-13","39857144","5694","1089788","2.7342350470470236"
"Europe","Poland","2023-01-09","39857144","5935","5163872","12.955950882983489"
"Europe","Poland","2022-09-03","39857144","6113","41252395","103.50062964872745"
"Europe","Poland","2022-06-30","39857144","6174","31181113","78.2321809109052"
"Europe","Poland","2023-05-01","39857144","6199","19419073","48.721687133428325"
"Europe","Poland","2022-05-23","39857144","6224","21962353","55.10267619777272"
"Europe","Poland","2021-01-24","39857144","6310","2436703","6.113591580972284"
"Europe","Poland","2023-01-04","39857144","6340","4273487","10.722010086824083"
"Europe","Poland","2022-09-10","39857144","6373","40294406","101.09707308682228"
"Europe","Poland","2021-04-05","39857144","6475","19096198","47.91160651149515"
"Europe","Poland","2022-12-16","39857144","6514","9544411","23.946550209417914"
"Europe","Poland","2022-06-21","39857144","6530","29147742","73.13053338693811"
"Europe","Poland","2023-03-30","39857144","6561","15929235","39.96582143467179"
"Europe","Poland","2022-11-12","39857144","6686","6600317","16.559934650611194"
"Europe","Poland","2023-01-03","39857144","6766","3811782","9.563610478462783"
"Europe","Poland","2022-11-22","39857144","6835","7527821","18.88700555162708"
"Europe","Poland","2023-01-05","39857144","6853","4620693","11.593136226720107"
"Europe","Poland","2022-04-23","39857144","6983","18280599","45.86530083540356"
"Europe","Poland","2022-06-03","39857144","7040","30821453","77.32980817692307"
"Europe","Poland","2022-02-20","39857144","7180","13362480","33.52593452255385"
"Europe","Poland","2022-11-30","39857144","7184","7955928","19.961109105057805"
"Europe","Poland","2022-11-21","39857144","7187","7422080","18.62170555923425"
"Europe","Poland","2023-01-27","39857144","7188","3337046","8.372516605805975"
"Europe","Poland","2022-05-16","39857144","7273","20713146","51.96846517653147"
"Europe","Poland","2022-05-30","39857144","7307","23990395","60.19095347122714"
"Europe","Poland","2022-12-29","39857144","7556","10864875","27.259542229117066"
"Europe","Poland","2021-10-24","39857144","7645","5585037","14.012637232612551"
"Europe","Poland","2022-11-23","39857144","7703","7676619","19.260333856334512"
"Europe","Poland","2022-11-24","39857144","7708","7684327","19.279672923880344"
"Europe","Poland","2022-05-13","39857144","7787","19967352","50.09729748824954"
"Europe","Poland","2022-11-29","39857144","8067","7845740","19.684651765314644"
"Europe","Poland","2022-07-23","39857144","8105","35343217","88.67473545018679"
"Europe","Poland","2022-05-18","39857144","8177","21236363","53.281195963263194"
"Europe","Poland","2022-08-27","39857144","8226","39327400","98.67089322807475"
"Europe","Poland","2021-10-13","39857144","8247","5214335","13.082560556772457"
"Europe","Poland","2022-12-28","39857144","8317","10853019","27.229795993410868"
"Europe","Poland","2022-05-19","39857144","8410","21245088","53.3030866436391"
"Europe","Poland","2022-05-10","39857144","8568","19621030","49.22838926943687"
"Europe","Poland","2022-11-05","39857144","8724","8189355","20.546768228049654"
"Europe","Poland","2022-05-09","39857144","8735","25388170","63.69791573626048"
"Europe","Poland","2022-05-31","39857144","9020","24176288","60.65735166573902"
"Europe","Poland","2022-12-09","39857144","9117","11794812","29.592717431033194"
"Europe","Poland","2022-05-12","39857144","9203","19959028","50.07641290103475"
"Europe","Poland","2021-12-24","39857144","9308","10836555","27.18848846771359"
"Europe","Poland","2022-04-05","39857144","9347","19105545","47.935057765303"
"Europe","Poland","2022-02-13","39857144","9391","12317507","30.904138540383126"
"Europe","Poland","2021-11-07","39857144","9547","8251314","20.702220911764275"
"Europe","Poland","2022-10-15","39857144","9563","5288139","13.267731877627758"
"Europe","Poland","2022-05-26","39857144","9623","22843838","57.31428724546846"
"Europe","Poland","2022-04-11","39857144","9826","16729670","41.9740812337181"
"Europe","Poland","2021-01-08","39857144","9831","4943561","12.40319928592977"
"Europe","Poland","2022-05-27","39857144","10211","23244271","58.3189578259797"
"Europe","Poland","2022-03-26","39857144","10332","15867193","39.810160507235544"
"Europe","Poland","2022-09-19","39857144","10522","40511199","101.64099816083159"
"Europe","Poland","2022-11-16","39857144","10523","6805112","17.07375721652309"
"Europe","Poland","2022-11-17","39857144","10530","6943103","17.419971185090432"
"Europe","Poland","2022-11-15","39857144","10811","6690019","16.7849934255199"
"Europe","Poland","2022-04-19","39857144","10960","17042462","42.758864006914294"
"Europe","Poland","2022-04-07","39857144","11066","19129012","47.99393554139253"
"Europe","Poland","2022-10-08","39857144","11086","6473684","16.24221745542029"
"Europe","Poland","2022-11-07","39857144","11196","8262510","20.730311233539464"
"Europe","Poland","2022-05-11","39857144","11241","19949345","50.05211863649839"
"Europe","Poland","2020-12-31","39857144","11300","11173554","28.03400564777045"
"Europe","Poland","2022-04-06","39857144","11334","19117389","47.96477389348318"
"Europe","Poland","2022-04-26","39857144","11383","18294241","45.8995280745655"
"Europe","Poland","2022-05-24","39857144","11477","22119794","55.497689448094924"
"Europe","Poland","2022-04-04","39857144","11660","19089165","47.89396099228786"
"Europe","Poland","2022-11-25","39857144","11694","7696021","19.3090127079853"
"Europe","Poland","2022-05-20","39857144","11749","21264215","53.351075531151956"
"Europe","Poland","2022-11-14","39857144","11913","6613330","16.59258375361767"
"Europe","Poland","2022-09-20","39857144","11954","40623761","101.9234117728054"
"Europe","Poland","2022-05-04","39857144","11955","24188868","60.68891438884834"
"Europe","Poland","2021-03-21","39857144","12015","15401078","38.64069638306247"
"Europe","Poland","2022-10-31","39857144","12020","6030140","15.129383078727368"
"Europe","Poland","2022-04-20","39857144","12060","17412042","43.68612562907167"
"Europe","Poland","2021-01-17","39857144","12163","1443957","3.622831078915238"
"Europe","Poland","2021-09-12","39857144","12358","40335652","101.2005576716686"
"Europe","Poland","2022-11-08","39857144","12404","8334985","20.912148145888228"
"Europe","Poland","2022-04-14","39857144","12415","17027016","42.72011060300758"
"Europe","Poland","2022-05-25","39857144","12618","22437770","56.295478672531075"
"Europe","Poland","2022-02-06","39857144","12620","14333195","35.96142011580157"
"Europe","Poland","2022-11-02","39857144","12684","7313150","18.34840449180202"
"Europe","Poland","2022-08-20","39857144","12711","38953477","97.73273519045921"
"Europe","Poland","2022-10-24","39857144","12731","5597768","14.044578808757596"
"Europe","Poland","2021-03-14","39857144","13246","14822962","37.190226173756955"
"Europe","Poland","2022-10-01","39857144","13262","5177134","12.989224717154846"
"Europe","Poland","2021-10-02","39857144","13550","5388547","13.519651583665905"
"Europe","Poland","2022-08-13","39857144","13905","38324655","96.15504562996286"
"Europe","Poland","2022-07-30","39857144","14413","36358836","91.22288340579546"
"Europe","Poland","2022-10-25","39857144","14455","5654131","14.185991349505626"
"Europe","Poland","2022-11-09","39857144","14512","8443734","21.184995091469673"
"Europe","Poland","2022-10-17","39857144","14685","5338942","13.39519459798725"
"Europe","Poland","2022-08-06","39857144","14825","40031105","100.43646127780757"
"Europe","Poland","2022-09-05","39857144","14828","41364521","103.7819493539226"
"Europe","Poland","2021-09-05","39857144","14847","41349693","103.74474648760584"
"Europe","Poland","2022-03-21","39857144","14877","15415955","38.678022188443805"
"Europe","Poland","2022-03-31","39857144","14903","16133290","40.47778736981255"
"Europe","Poland","2021-02-14","39857144","15156","12333775","30.944954309822098"
"Europe","Poland","2022-03-22","39857144","15374","15484435","38.84983580358894"
"Europe","Poland","2022-05-05","39857144","15419","24204929","60.72921080346349"
"Europe","Poland","2021-02-07","39857144","15550","14349978","36.003527999898836"
"Europe","Poland","2022-07-21","39857144","15609","34955314","87.70150214475979"
"Europe","Poland","2021-11-21","39857144","15780","7414893","18.603673660109717"
"Europe","Poland","2021-01-30","39857144","15850","3827632","9.603377502412116"
"Europe","Poland","2022-03-30","39857144","15958","15922674","39.94936014482121"
"Europe","Poland","2022-01-02","39857144","16067","1887263","4.735068323008794"
"Europe","Poland","2022-11-18","39857144","16443","7090499","17.78978192717471"
"Europe","Poland","2022-09-09","39857144","16591","41549429","104.24587622234047"
"Europe","Poland","2022-11-03","39857144","16686","7948584","19.94268329913453"
"Europe","Poland","2021-01-23","39857144","16887","2387466","5.9900578927581964"
"Europe","Poland","2022-03-05","39857144","16949","16367391","41.06513753218244"
"Europe","Poland","2022-03-24","39857144","17041","15828565","39.71324438098224"
"Europe","Poland","2022-10-18","39857144","17079","5356095","13.438230797470085"
"Europe","Poland","2022-09-24","39857144","17159","40978920","102.81449167557012"
"Europe","Poland","2021-02-21","39857144","17344","13380767","33.57181588324542"
"Europe","Poland","2022-03-23","39857144","17510","15622617","39.19652898361207"
"Europe","Poland","2022-11-10","39857144","17720","6496146","16.29857372620577"
"Europe","Poland","2022-09-26","39857144","17868","41001745","102.87175869901768"
"Europe","Poland","2022-04-08","39857144","17918","19410704","48.70068964299098"
"Europe","Poland","2022-10-20","39857144","17949","5476056","13.739208208194748"
"Europe","Poland","2022-07-22","39857144","17984","35175605","88.25420356260348"
"Europe","Poland","2022-09-16","39857144","18104","40452195","101.492959455399"
"Europe","Poland","2022-08-29","39857144","18199","39414646","98.88978999599168"
"Europe","Poland","2022-09-27","39857144","18525","41020344","102.91842285538573"
"Europe","Poland","2022-10-19","39857144","18703","5374885","13.485374165293932"
"Europe","Poland","2022-09-06","39857144","19073","41409163","103.89395436863214"
"Europe","Poland","2021-08-22","39857144","19152","39016774","97.89154486332488"
"Europe","Poland","2022-04-30","39857144","19234","19073577","47.854851315989926"
"Europe","Poland","2022-05-06","39857144","19240","24644003","61.83083012671455"
"Europe","Poland","2022-10-27","39857144","19517","5844614","14.663905672719551"
"Europe","Poland","2022-09-08","39857144","19705","41532803","104.20416224504194"
"Europe","Poland","2021-01-31","39857144","19973","3849308","9.657761730243392"
"Europe","Poland","2021-01-06","39857144","20133","4640826","11.643649128497517"
"Europe","Poland","2021-01-16","39857144","20340","1427657","3.5819350227402147"
"Europe","Poland","2022-03-08","39857144","20555","16390781","41.12382211831335"
"Europe","Poland","2022-03-17","39857144","20560","15075494","37.823818987130636"
"Europe","Poland","2021-09-20","39857144","20757","40611807","101.89341965897005"
"Europe","Poland","2021-08-15","39857144","21244","38347817","96.21315817309942"
"Europe","Poland","2022-09-15","39857144","21320","40396423","101.3530297103074"
"Europe","Poland","2022-03-16","39857144","21508","14921961","37.43861075444844"
"Europe","Poland","2022-05-17","39857144","21523","20899014","52.43480064703081"
"Europe","Poland","2022-04-29","39857144","22289","19053715","47.80501834250843"
"Europe","Poland","2022-10-21","39857144","22733","5569896","13.974649061658809"
"Europe","Poland","2022-11-04","39857144","22814","8071127","20.250138845874154"
"Europe","Poland","2021-08-29","39857144","23021","39396447","98.84412942382424"
"Europe","Poland","2021-02-06","39857144","23394","14320575","35.9297570342722"
"Europe","Poland","2022-10-03","39857144","23621","6017952","15.098803868134656"
"Europe","Poland","2022-09-02","39857144","23828","40590987","101.84118310132808"
"Europe","Poland","2022-10-28","39857144","23951","5868661","14.724238645899968"
"Europe","Poland","2022-09-07","39857144","24251","41469665","104.04575149689602"
"Europe","Poland","2021-12-31","39857144","25080","11198634","28.096930377148947"
"Europe","Poland","2021-09-06","39857144","25567","41390090","103.84610096498635"
"Europe","Poland","2022-08-30","39857144","25608","39628995","99.42758317053524"
"Europe","Poland","2021-01-18","39857144","25698","1629055","4.087234649828398"
"Europe","Poland","2021-03-15","39857144","26277","14850525","37.25938065206077"
"Europe","Poland","2022-03-25","39857144","26292","15856402","39.783086314463475"
"Europe","Poland","2022-09-01","39857144","26337","40287921","101.08080247796983"
"Europe","Poland","2021-01-15","39857144","26483","1407118","3.530403482999183"
"Europe","Poland","2021-09-29","39857144","26805","41145609","103.23270779261054"
"Europe","Poland","2021-09-11","39857144","27189","40321620","101.16535193791105"
"Europe","Poland","2022-10-13","39857144","27234","5241569","13.150889587071266"
"Europe","Poland","2021-09-28","39857144","27506","41047920","102.98760995017606"
"Europe","Poland","2022-08-31","39857144","27516","39710821","99.63288137253386"
"Europe","Poland","2021-01-07","39857144","28597","4704225","11.802714715334345"
"Europe","Poland","2022-10-12","39857144","28679","5205992","13.061628299308147"
"Europe","Poland","2021-10-16","39857144","28808","5316966","13.340057682005515"
"Europe","Poland","2022-07-25","39857144","28838","35373852","88.75159745515133"
"Europe","Poland","2022-02-26","39857144","29342","13700806","34.37478109319624"
"Europe","Poland","2021-09-21","39857144","29361","40653197","101.99726553412857"
"Europe","Poland","2022-03-03","39857144","29854","15904856","39.90465548660486"
"Europe","Poland","2020-12-30","39857144","30000","11156570","27.991393462612375"
"Europe","Poland","2021-03-13","39857144","30264","14808438","37.15378603143266"
"Europe","Poland","2022-08-18","39857144","30537","38647226","96.96436352790356"
"Europe","Poland","2021-03-20","39857144","30673","15384653","38.599486706824756"
"Europe","Poland","2022-09-21","39857144","31187","40684384","102.07551248528996"
"Europe","Poland","2021-09-23","39857144","31554","40869252","102.53933899528778"
"Europe","Poland","2021-11-28","39857144","31632","7730305","19.39502990981993"
"Europe","Poland","2022-03-02","39857144","31717","15352501","38.51881860877939"
"Europe","Poland","2022-10-04","39857144","32069","6350979","15.934355457079413"
"Europe","Poland","2022-08-26","39857144","32338","39245506","98.46542441676203"
"Europe","Poland","2022-08-11","39857144","32590","38096219","95.58190872883415"
"Europe","Poland","2021-09-04","39857144","33023","41333887","103.70508985791858"
"Europe","Poland","2022-10-06","39857144","33336","6419445","16.106133946777522"
"Europe","Poland","2021-08-01","39857144","33780","37797733","94.83301914457293"
"Europe","Poland","2022-10-05","39857144","34216","6385961","16.022123913344117"
"Europe","Poland","2022-01-06","39857144","34446","4675272","11.730072781933396"
"Europe","Poland","2022-03-11","39857144","35558","14681617","36.835597151667464"
"Europe","Poland","2022-01-09","39857144","35900","5157937","12.941060202406875"
"Europe","Poland","2021-02-13","39857144","36080","12308116","30.880576892313204"
"Europe","Poland","2022-08-25","39857144","36150","39213094","98.38410398898625"
"Europe","Poland","2021-09-07","39857144","36196","41445414","103.98490669577329"
"Europe","Poland","2022-10-14","39857144","36833","5278527","13.243615749287004"
"Europe","Poland","2021-02-15","39857144","36901","12416295","31.151993730408783"
"Europe","Poland","2021-02-20","39857144","37039","13355300","33.50792018615283"
"Europe","Poland","2022-08-19","39857144","37068","38754068","97.23242588580858"
"Europe","Poland","2022-08-16","39857144","37150","38430482","96.42056139295882"
"Europe","Poland","2021-09-16","39857144","37503","40434091","101.44753723447921"
"Europe","Poland","2021-09-15","39857144","37886","40375103","101.29953867241466"
"Europe","Poland","2021-08-30","39857144","37965","39603387","99.36333371001194"
"Europe","Poland","2022-02-21","39857144","38378","13419145","33.66810476937334"
"Europe","Poland","2022-07-26","39857144","38941","35486641","89.03458060115898"
"Europe","Poland","2021-12-12","39857144","39167","8676974","21.770185038847742"
"Europe","Poland","2022-02-19","39857144","39192","13086974","32.8347008506179"
"Europe","Poland","2021-01-22","39857144","39278","2240345","5.620937114811839"
"Europe","Poland","2022-08-17","39857144","39400","38524368","96.65611765860595"
"Europe","Poland","2022-10-26","39857144","39906","5824975","14.6146321974299"
"Europe","Poland","2022-09-29","39857144","39931","41185540","103.33289309439732"
"Europe","Poland","2021-09-24","39857144","40154","40961761","102.77144042232429"
"Europe","Poland","2022-08-09","39857144","40472","40212565","100.89173725041614"
"Europe","Poland","2022-08-10","39857144","40956","37987919","95.3101883065179"
"Europe","Poland","2021-12-19","39857144","41023","10022988","25.147280999361115"
