"location","date","population","total_cases","percentpopulationinfected"
"North America","5/20/22","600323657","97821834","16.294849096709843"
"North America","5/21/22","600323657","97821834","16.294849096709843"
"North America","5/22/22","600323657","98684764","16.43859322372165"
"North America","5/23/22","600323657","98684764","16.43859322372165"
"North America","5/24/22","600323657","98684764","16.43859322372165"
"North America","5/25/22","600323657","98684764","16.43859322372165"
"North America","5/26/22","600323657","98684764","16.43859322372165"
"North America","5/27/22","600323657","98684764","16.43859322372165"
"North America","5/28/22","600323657","98684764","16.43859322372165"
"North America","5/29/22","600323657","99548992","16.582553567433376"
"North America","5/30/22","600323657","99548992","16.582553567433376"
"North America","5/31/22","600323657","99548992","16.582553567433376"
"North America","6/1/22","600323657","99548992","16.582553567433376"
"North America","6/2/22","600323657","99548992","16.582553567433376"
"North America","6/3/22","600323657","99548992","16.582553567433376"
"North America","6/4/22","600323657","99548992","16.582553567433376"
"North America","6/5/22","600323657","100351124","16.716170157525543"
"North America","6/6/22","600323657","100351124","16.716170157525543"
"North America","6/7/22","600323657","100351124","16.716170157525543"
"North America","6/8/22","600323657","100351124","16.716170157525543"
"North America","6/9/22","600323657","100351124","16.716170157525543"
"North America","6/10/22","600323657","100351124","16.716170157525543"
"North America","6/11/22","600323657","100351124","16.716170157525543"
"North America","6/12/22","600323657","101230882","16.86271743910302"
"North America","6/13/22","600323657","101230882","16.86271743910302"
"North America","6/14/22","600323657","101230882","16.86271743910302"
"North America","6/15/22","600323657","101230882","16.86271743910302"
"North America","6/16/22","600323657","101230882","16.86271743910302"
"North America","6/17/22","600323657","101230882","16.86271743910302"
"North America","6/18/22","600323657","101230882","16.86271743910302"
"North America","6/19/22","600323657","102069151","17.00235361539317"
"North America","6/20/22","600323657","102069151","17.00235361539317"
"North America","6/21/22","600323657","102069151","17.00235361539317"
"North America","6/22/22","600323657","102069151","17.00235361539317"
"North America","6/23/22","600323657","102069151","17.00235361539317"
"North America","6/24/22","600323657","102069151","17.00235361539317"
"North America","6/25/22","600323657","102069151","17.00235361539317"
"North America","6/26/22","600323657","102988658","17.15552215860785"
"North America","6/27/22","600323657","102988658","17.15552215860785"
"North America","6/28/22","600323657","102988658","17.15552215860785"
"North America","6/29/22","600323657","102988658","17.15552215860785"
"North America","6/30/22","600323657","102988658","17.15552215860785"
"North America","7/1/22","600323657","102988658","17.15552215860785"
"North America","7/2/22","600323657","102988658","17.15552215860785"
"North America","7/3/22","600323657","104029196","17.328851659763927"
"North America","7/4/22","600323657","104029196","17.328851659763927"
"North America","7/5/22","600323657","104029196","17.328851659763927"
"North America","7/6/22","600323657","104029196","17.328851659763927"
"North America","7/7/22","600323657","104029196","17.328851659763927"
"North America","7/8/22","600323657","104029196","17.328851659763927"
"North America","7/9/22","600323657","104029196","17.328851659763927"
"North America","7/10/22","600323657","105103322","17.507776142828234"
"North America","7/11/22","600323657","105103322","17.507776142828234"
"North America","7/12/22","600323657","105103322","17.507776142828234"
"North America","7/13/22","600323657","105103322","17.507776142828234"
"North America","7/14/22","600323657","105103322","17.507776142828234"
"North America","7/15/22","600323657","105103322","17.507776142828234"
"North America","7/16/22","600323657","105103322","17.507776142828234"
"North America","7/17/22","600323657","106338423","17.71351532794917"
"North America","7/18/22","600323657","106338423","17.71351532794917"
"North America","7/19/22","600323657","106338423","17.71351532794917"
"North America","7/20/22","600323657","106338423","17.71351532794917"
"North America","7/21/22","600323657","106338423","17.71351532794917"
"North America","7/22/22","600323657","106338423","17.71351532794917"
"North America","7/23/22","600323657","106338423","17.71351532794917"
"North America","7/24/22","600323657","107551647","17.915610312188647"
"North America","7/25/22","600323657","107551647","17.915610312188647"
"North America","7/26/22","600323657","107551647","17.915610312188647"
"North America","7/27/22","600323657","107551647","17.915610312188647"
"North America","7/28/22","600323657","107551647","17.915610312188647"
"North America","7/29/22","600323657","107551647","17.915610312188647"
"North America","7/30/22","600323657","107551647","17.915610312188647"
"North America","7/31/22","600323657","108759460","18.116803949306963"
"North America","8/1/22","600323657","108759460","18.116803949306963"
"North America","8/2/22","600323657","108759460","18.116803949306963"
"North America","8/3/22","600323657","108759460","18.116803949306963"
"North America","8/4/22","600323657","108759460","18.116803949306963"
"North America","8/5/22","600323657","108759460","18.116803949306963"
"North America","8/6/22","600323657","108759460","18.116803949306963"
"North America","8/7/22","600323657","109735162","18.279333276382943"
"North America","8/8/22","600323657","109735162","18.279333276382943"
"North America","8/9/22","600323657","109735162","18.279333276382943"
"North America","8/10/22","600323657","109735162","18.279333276382943"
"North America","8/11/22","600323657","109735162","18.279333276382943"
"North America","8/12/22","600323657","109735162","18.279333276382943"
"North America","8/13/22","600323657","109735162","18.279333276382943"
"North America","8/14/22","600323657","110584326","18.42078430702257"
"North America","8/15/22","600323657","110584326","18.42078430702257"
"North America","8/16/22","600323657","110584326","18.42078430702257"
"North America","8/17/22","600323657","110584326","18.42078430702257"
"North America","8/18/22","600323657","110584326","18.42078430702257"
"North America","8/19/22","600323657","110584326","18.42078430702257"
"North America","8/20/22","600323657","110584326","18.42078430702257"
"North America","8/21/22","600323657","111347180","18.547858093155238"
"North America","8/22/22","600323657","111347180","18.547858093155238"
"North America","8/23/22","600323657","111347180","18.547858093155238"
"North America","8/24/22","600323657","111347180","18.547858093155238"
"North America","8/25/22","600323657","111347180","18.547858093155238"
"North America","8/26/22","600323657","111347180","18.547858093155238"
"North America","8/27/22","600323657","111347180","18.547858093155238"
"North America","8/28/22","600323657","112057888","18.666245564931984"
"North America","8/29/22","600323657","112057888","18.666245564931984"
"North America","8/30/22","600323657","112057888","18.666245564931984"
"North America","8/31/22","600323657","112057888","18.666245564931984"
"North America","9/1/22","600323657","112057888","18.666245564931984"
"North America","9/2/22","600323657","112057888","18.666245564931984"
"North America","9/3/22","600323657","112057888","18.666245564931984"
"North America","9/4/22","600323657","112728623","18.77797446186599"
"North America","9/5/22","600323657","112728623","18.77797446186599"
"North America","9/6/22","600323657","112728623","18.77797446186599"
"North America","9/7/22","600323657","112728623","18.77797446186599"
"North America","9/8/22","600323657","112728623","18.77797446186599"
"North America","9/9/22","600323657","112728623","18.77797446186599"
"North America","9/10/22","600323657","112728623","18.77797446186599"
"North America","9/11/22","600323657","113246568","18.864252087936624"
"North America","9/12/22","600323657","113246568","18.864252087936624"
"North America","9/13/22","600323657","113246568","18.864252087936624"
"North America","9/14/22","600323657","113246568","18.864252087936624"
"North America","9/15/22","600323657","113246568","18.864252087936624"
"North America","9/16/22","600323657","113246568","18.864252087936624"
"North America","9/17/22","600323657","113246568","18.864252087936624"
"North America","9/18/22","600323657","113704722","18.940569919935708"
"North America","9/19/22","600323657","113704722","18.940569919935708"
"North America","9/20/22","600323657","113704722","18.940569919935708"
"North America","9/21/22","600323657","113704722","18.940569919935708"
"North America","9/22/22","600323657","113704722","18.940569919935708"
"North America","9/23/22","600323657","113704722","18.940569919935708"
"North America","9/24/22","600323657","113704722","18.940569919935708"
"North America","9/25/22","600323657","114119366","19.00963999491361"
"North America","9/26/22","600323657","114119366","19.00963999491361"
"North America","9/27/22","600323657","114119366","19.00963999491361"
"North America","9/28/22","600323657","114119366","19.00963999491361"
"North America","9/29/22","600323657","114119366","19.00963999491361"
"North America","9/30/22","600323657","114119366","19.00963999491361"
"North America","10/1/22","600323657","114119366","19.00963999491361"
"North America","10/2/22","600323657","114487275","19.070925102656748"
"North America","10/3/22","600323657","114487275","19.070925102656748"
"North America","10/4/22","600323657","114487275","19.070925102656748"
"North America","10/5/22","600323657","114487275","19.070925102656748"
"North America","10/6/22","600323657","114487275","19.070925102656748"
"North America","10/7/22","600323657","114487275","19.070925102656748"
"North America","10/8/22","600323657","114487275","19.070925102656748"
"North America","10/9/22","600323657","114809455","19.1245928194364"
"North America","10/10/22","600323657","114809455","19.1245928194364"
"North America","10/11/22","600323657","114809455","19.1245928194364"
"North America","10/12/22","600323657","114809455","19.1245928194364"
"North America","10/13/22","600323657","114809455","19.1245928194364"
"North America","10/14/22","600323657","114809455","19.1245928194364"
"North America","10/15/22","600323657","114809455","19.1245928194364"
"North America","10/16/22","600323657","115100196","19.173023527873397"
"North America","10/17/22","600323657","115100196","19.173023527873397"
"North America","10/18/22","600323657","115100196","19.173023527873397"
"North America","10/19/22","600323657","115100196","19.173023527873397"
"North America","10/20/22","600323657","115100196","19.173023527873397"
"North America","10/21/22","600323657","115100196","19.173023527873397"
"North America","10/22/22","600323657","115100196","19.173023527873397"
"North America","10/23/22","600323657","115423481","19.226875312028557"
"North America","10/24/22","600323657","115423481","19.226875312028557"
"North America","10/25/22","600323657","115423481","19.226875312028557"
"North America","10/26/22","600323657","115423481","19.226875312028557"
"North America","10/27/22","600323657","115423481","19.226875312028557"
"North America","10/28/22","600323657","115423481","19.226875312028557"
"North America","10/29/22","600323657","115423481","19.226875312028557"
"North America","10/30/22","600323657","115719527","19.27618971044481"
"North America","10/31/22","600323657","115719527","19.27618971044481"
"North America","11/1/22","600323657","115719527","19.27618971044481"
"North America","11/2/22","600323657","115719527","19.27618971044481"
"North America","11/3/22","600323657","115719527","19.27618971044481"
"North America","11/4/22","600323657","115719527","19.27618971044481"
"North America","11/5/22","600323657","115719527","19.27618971044481"
"North America","11/6/22","600323657","116025764","19.327201693136008"
"North America","11/7/22","600323657","116025764","19.327201693136008"
"North America","11/8/22","600323657","116025764","19.327201693136008"
"North America","11/9/22","600323657","116025764","19.327201693136008"
"North America","11/10/22","600323657","116025764","19.327201693136008"
"North America","11/11/22","600323657","116025764","19.327201693136008"
"North America","11/12/22","600323657","116025764","19.327201693136008"
"North America","11/13/22","600323657","116347511","19.38079728215675"
"North America","11/14/22","600323657","116347511","19.38079728215675"
"North America","11/15/22","600323657","116347511","19.38079728215675"
"North America","11/16/22","600323657","116347511","19.38079728215675"
"North America","11/17/22","600323657","116347511","19.38079728215675"
"North America","11/18/22","600323657","116347511","19.38079728215675"
"North America","11/19/22","600323657","116347511","19.38079728215675"
"North America","11/20/22","600323657","116663344","19.433407735920692"
"North America","11/21/22","600323657","116663344","19.433407735920692"
"North America","11/22/22","600323657","116663344","19.433407735920692"
"North America","11/23/22","600323657","116663344","19.433407735920692"
"North America","11/24/22","600323657","116663344","19.433407735920692"
"North America","11/25/22","600323657","116663344","19.433407735920692"
"North America","11/26/22","600323657","116663344","19.433407735920692"
"North America","11/27/22","600323657","117010044","19.49115991609173"
"North America","11/28/22","600323657","117010044","19.49115991609173"
"North America","11/29/22","600323657","117010044","19.49115991609173"
"North America","11/30/22","600323657","117010044","19.49115991609173"
"North America","12/1/22","600323657","117010044","19.49115991609173"
"North America","12/2/22","600323657","117010044","19.49115991609173"
"North America","12/3/22","600323657","117010044","19.49115991609173"
"North America","12/4/22","600323657","117373436","19.55169259638222"
"North America","12/5/22","600323657","117373436","19.55169259638222"
"North America","12/6/22","600323657","117373436","19.55169259638222"
"North America","12/7/22","600323657","117373436","19.55169259638222"
"North America","12/8/22","600323657","117373436","19.55169259638222"
"North America","12/9/22","600323657","117373436","19.55169259638222"
"North America","12/10/22","600323657","117373436","19.55169259638222"
"North America","12/11/22","600323657","117910042","19.641078712312016"
"North America","12/12/22","600323657","117910042","19.641078712312016"
"North America","12/13/22","600323657","117910042","19.641078712312016"
"North America","12/14/22","600323657","117910042","19.641078712312016"
"North America","12/15/22","600323657","117910042","19.641078712312016"
"North America","12/16/22","600323657","117910042","19.641078712312016"
"North America","12/17/22","600323657","117910042","19.641078712312016"
"North America","12/18/22","600323657","118442577","19.72978669404661"
"North America","12/19/22","600323657","118442577","19.72978669404661"
"North America","12/20/22","600323657","118442577","19.72978669404661"
"North America","12/21/22","600323657","118442577","19.72978669404661"
"North America","12/22/22","600323657","118442577","19.72978669404661"
"North America","12/23/22","600323657","118442577","19.72978669404661"
"North America","12/24/22","600323657","118442577","19.72978669404661"
"North America","12/25/22","600323657","119040382","19.82936714419702"
"North America","12/26/22","600323657","119040382","19.82936714419702"
"North America","12/27/22","600323657","119040382","19.82936714419702"
"North America","12/28/22","600323657","119040382","19.82936714419702"
"North America","12/29/22","600323657","119040382","19.82936714419702"
"North America","12/30/22","600323657","119040382","19.82936714419702"
"North America","12/31/22","600323657","119040382","19.82936714419702"
"North America","1/1/23","600323657","119509604","19.907528648333777"
"North America","1/2/23","600323657","119509604","19.907528648333777"
"North America","1/3/23","600323657","119509604","19.907528648333777"
"North America","1/4/23","600323657","119509604","19.907528648333777"
"North America","1/5/23","600323657","119509604","19.907528648333777"
"North America","1/6/23","600323657","119509604","19.907528648333777"
"North America","1/7/23","600323657","119509604","19.907528648333777"
"North America","1/8/23","600323657","120053805","19.998179915138678"
"North America","1/9/23","600323657","120053805","19.998179915138678"
"North America","1/10/23","600323657","120053805","19.998179915138678"
"North America","1/11/23","600323657","120053805","19.998179915138678"
"North America","1/12/23","600323657","120053805","19.998179915138678"
"North America","1/13/23","600323657","120053805","19.998179915138678"
"North America","1/14/23","600323657","120053805","19.998179915138678"
"North America","1/15/23","600323657","120578734","20.085620913653248"
"North America","1/16/23","600323657","120578734","20.085620913653248"
"North America","1/17/23","600323657","120578734","20.085620913653248"
"North America","1/18/23","600323657","120578734","20.085620913653248"
"North America","1/19/23","600323657","120578734","20.085620913653248"
"North America","1/20/23","600323657","120578734","20.085620913653248"
"North America","1/21/23","600323657","120578734","20.085620913653248"
"North America","1/22/23","600323657","120948207","20.147166547527878"
"North America","1/23/23","600323657","120948207","20.147166547527878"
"North America","1/24/23","600323657","120948207","20.147166547527878"
"North America","1/25/23","600323657","120948207","20.147166547527878"
"North America","1/26/23","600323657","120948207","20.147166547527878"
"North America","1/27/23","600323657","120948207","20.147166547527878"
"North America","1/28/23","600323657","120948207","20.147166547527878"
"North America","1/29/23","600323657","121297179","20.20529719021218"
"North America","1/30/23","600323657","121297179","20.20529719021218"
"North America","1/31/23","600323657","121297179","20.20529719021218"
"North America","2/1/23","600323657","121297179","20.20529719021218"
"North America","2/2/23","600323657","121297179","20.20529719021218"
"North America","2/3/23","600323657","121297179","20.20529719021218"
"North America","2/4/23","600323657","121297179","20.20529719021218"
"North America","2/5/23","600323657","121629017","20.260573705826822"
"North America","2/6/23","600323657","121629017","20.260573705826822"
"North America","2/7/23","600323657","121629017","20.260573705826822"
"North America","2/8/23","600323657","121629017","20.260573705826822"
"North America","2/9/23","600323657","121629017","20.260573705826822"
"North America","2/10/23","600323657","121629017","20.260573705826822"
"North America","2/11/23","600323657","121629017","20.260573705826822"
"North America","2/12/23","600323657","121949928","20.31403003663406"
"North America","2/13/23","600323657","121949928","20.31403003663406"
"North America","2/14/23","600323657","121949928","20.31403003663406"
"North America","2/15/23","600323657","121949928","20.31403003663406"
"North America","2/16/23","600323657","121949928","20.31403003663406"
"North America","2/17/23","600323657","121949928","20.31403003663406"
"North America","2/18/23","600323657","121949928","20.31403003663406"
"North America","2/19/23","600323657","122247266","20.363559652289364"
"North America","2/20/23","600323657","122247266","20.363559652289364"
"North America","2/21/23","600323657","122247266","20.363559652289364"
"North America","2/22/23","600323657","122247266","20.363559652289364"
"North America","2/23/23","600323657","122247266","20.363559652289364"
"North America","2/24/23","600323657","122247266","20.363559652289364"
"North America","2/25/23","600323657","122247266","20.363559652289364"
"North America","2/26/23","600323657","122556504","20.41507153198862"
"North America","2/27/23","600323657","122556504","20.41507153198862"
"North America","2/28/23","600323657","122556504","20.41507153198862"
"North America","3/1/23","600323657","122556504","20.41507153198862"
"North America","3/2/23","600323657","122556504","20.41507153198862"
"North America","3/3/23","600323657","122556504","20.41507153198862"
"North America","3/4/23","600323657","122556504","20.41507153198862"
"North America","3/5/23","600323657","122825269","20.45984154843993"
"North America","3/6/23","600323657","122825269","20.45984154843993"
"North America","3/7/23","600323657","122825269","20.45984154843993"
"North America","3/8/23","600323657","122825269","20.45984154843993"
"North America","3/9/23","600323657","122825269","20.45984154843993"
"North America","3/10/23","600323657","122825269","20.45984154843993"
"North America","3/11/23","600323657","122825269","20.45984154843993"
"North America","3/12/23","600323657","123035966","20.494938782664033"
"North America","3/13/23","600323657","123035966","20.494938782664033"
"North America","3/14/23","600323657","123035966","20.494938782664033"
"North America","3/15/23","600323657","123035966","20.494938782664033"
"North America","3/16/23","600323657","123035966","20.494938782664033"
"North America","3/17/23","600323657","123035966","20.494938782664033"
"North America","3/18/23","600323657","123035966","20.494938782664033"
"North America","3/19/23","600323657","123201072","20.522441613524485"
"North America","3/20/23","600323657","123201072","20.522441613524485"
"North America","3/21/23","600323657","123201072","20.522441613524485"
"North America","3/22/23","600323657","123201072","20.522441613524485"
"North America","3/23/23","600323657","123201072","20.522441613524485"
"North America","3/24/23","600323657","123201072","20.522441613524485"
"North America","3/25/23","600323657","123201072","20.522441613524485"
"North America","3/26/23","600323657","123388193","20.553611632866236"
"North America","3/27/23","600323657","123388193","20.553611632866236"
"North America","3/28/23","600323657","123388193","20.553611632866236"
"North America","3/29/23","600323657","123388193","20.553611632866236"
"North America","3/30/23","600323657","123388193","20.553611632866236"
"North America","3/31/23","600323657","123388193","20.553611632866236"
"North America","4/1/23","600323657","123388193","20.553611632866236"
"North America","4/2/23","600323657","123597534","20.588482988935418"
"North America","4/3/23","600323657","123597534","20.588482988935418"
"North America","4/4/23","600323657","123597534","20.588482988935418"
"North America","4/5/23","600323657","123597534","20.588482988935418"
"North America","4/6/23","600323657","123597534","20.588482988935418"
"North America","4/7/23","600323657","123597534","20.588482988935418"
"North America","4/8/23","600323657","123597534","20.588482988935418"
"North America","4/9/23","600323657","123718648","20.608657772752075"
"North America","4/10/23","600323657","123718648","20.608657772752075"
"North America","4/11/23","600323657","123718648","20.608657772752075"
"North America","4/12/23","600323657","123718648","20.608657772752075"
"North America","4/13/23","600323657","123718648","20.608657772752075"
"North America","4/14/23","600323657","123718648","20.608657772752075"
"North America","4/15/23","600323657","123718648","20.608657772752075"
"North America","4/16/23","600323657","123847056","20.6300475678239"
"North America","4/17/23","600323657","123847056","20.6300475678239"
"North America","4/18/23","600323657","123847056","20.6300475678239"
"North America","4/19/23","600323657","123847056","20.6300475678239"
"North America","4/20/23","600323657","123847056","20.6300475678239"
"North America","4/21/23","600323657","123847056","20.6300475678239"
"North America","4/22/23","600323657","123847056","20.6300475678239"
"North America","4/23/23","600323657","123968546","20.650284984521274"
"North America","4/24/23","600323657","123968546","20.650284984521274"
"North America","4/25/23","600323657","123968546","20.650284984521274"
"North America","4/26/23","600323657","123968546","20.650284984521274"
"North America","4/27/23","600323657","123968546","20.650284984521274"
"North America","4/28/23","600323657","123968546","20.650284984521274"
"North America","4/29/23","600323657","123968546","20.650284984521274"
"North America","4/30/23","600323657","124077080","20.668364232062906"
"North America","5/1/23","600323657","124077080","20.668364232062906"
"North America","5/2/23","600323657","124077080","20.668364232062906"
"North America","5/3/23","600323657","124077080","20.668364232062906"
"North America","5/4/23","600323657","124077080","20.668364232062906"
"North America","5/5/23","600323657","124077080","20.668364232062906"
"North America","5/6/23","600323657","124077080","20.668364232062906"
"North America","5/7/23","600323657","124175575","20.684771215004773"
"North America","5/8/23","600323657","124175575","20.684771215004773"
"North America","5/9/23","600323657","124175575","20.684771215004773"
"North America","5/10/23","600323657","124175575","20.684771215004773"
"North America","5/11/23","600323657","124175575","20.684771215004773"
"North America","5/12/23","600323657","124175575","20.684771215004773"
"North America","5/13/23","600323657","124175575","20.684771215004773"
"North America","5/14/23","600323657","124290852","20.703973689979037"
"North America","5/15/23","600323657","124290852","20.703973689979037"
"North America","5/16/23","600323657","124290852","20.703973689979037"
"North America","5/17/23","600323657","124290852","20.703973689979037"
"North America","5/18/23","600323657","124290852","20.703973689979037"
"North America","5/19/23","600323657","124290852","20.703973689979037"
"North America","5/20/23","600323657","124290852","20.703973689979037"
"North America","5/21/23","600323657","124307304","20.706714211663993"
"North America","5/22/23","600323657","124307304","20.706714211663993"
"North America","5/23/23","600323657","124307304","20.706714211663993"
"North America","5/24/23","600323657","124307304","20.706714211663993"
"North America","5/25/23","600323657","124307304","20.706714211663993"
"North America","5/26/23","600323657","124307304","20.706714211663993"
"North America","5/27/23","600323657","124307304","20.706714211663993"
"North America","5/28/23","600323657","124322176","20.709191541988492"
"North America","5/29/23","600323657","124322176","20.709191541988492"
"North America","5/30/23","600323657","124322176","20.709191541988492"
"North America","5/31/23","600323657","124322176","20.709191541988492"
"North America","6/1/23","600323657","124322176","20.709191541988492"
"North America","6/2/23","600323657","124322176","20.709191541988492"
"North America","6/3/23","600323657","124322176","20.709191541988492"
"North America","6/4/23","600323657","124331586","20.7107590297745"
"North America","6/5/23","600323657","124331586","20.7107590297745"
"North America","6/6/23","600323657","124331586","20.7107590297745"
"North America","6/7/23","600323657","124331586","20.7107590297745"
"North America","6/8/23","600323657","124331586","20.7107590297745"
"North America","6/9/23","600323657","124331586","20.7107590297745"
"North America","6/10/23","600323657","124331586","20.7107590297745"
"North America","6/11/23","600323657","124336822","20.711631225953838"
"North America","6/12/23","600323657","124336822","20.711631225953838"
"North America","6/13/23","600323657","124336822","20.711631225953838"
"North America","6/14/23","600323657","124336822","20.711631225953838"
"North America","6/15/23","600323657","124336822","20.711631225953838"
"North America","6/16/23","600323657","124336822","20.711631225953838"
"North America","6/17/23","600323657","124336822","20.711631225953838"
"North America","6/18/23","600323657","124341549","20.712418634536668"
"North America","6/19/23","600323657","124341549","20.712418634536668"
"North America","6/20/23","600323657","124341549","20.712418634536668"
"North America","6/21/23","600323657","124341549","20.712418634536668"
"North America","6/22/23","600323657","124341549","20.712418634536668"
"North America","6/23/23","600323657","124341549","20.712418634536668"
"North America","6/24/23","600323657","124341549","20.712418634536668"
"North America","6/25/23","600323657","124346855","20.713302491092733"
"North America","6/26/23","600323657","124346855","20.713302491092733"
"North America","6/27/23","600323657","124346855","20.713302491092733"
"North America","6/28/23","600323657","124346855","20.713302491092733"
"North America","6/29/23","600323657","124346855","20.713302491092733"
"North America","6/30/23","600323657","124346855","20.713302491092733"
"North America","7/1/23","600323657","124346855","20.713302491092733"
"North America","7/2/23","600323657","124351291","20.714041425823737"
"North America","7/3/23","600323657","124351291","20.714041425823737"
"North America","7/4/23","600323657","124351291","20.714041425823737"
"North America","7/5/23","600323657","124351291","20.714041425823737"
"North America","7/6/23","600323657","124351291","20.714041425823737"
"North America","7/7/23","600323657","124351291","20.714041425823737"
"North America","7/8/23","600323657","124351291","20.714041425823737"
"North America","7/9/23","600323657","124355510","20.71474421338688"
"North America","7/10/23","600323657","124355510","20.71474421338688"
"North America","7/11/23","600323657","124355510","20.71474421338688"
"North America","7/12/23","600323657","124355510","20.71474421338688"
"North America","7/13/23","600323657","124355510","20.71474421338688"
"North America","7/14/23","600323657","124355510","20.71474421338688"
"North America","7/15/23","600323657","124355510","20.71474421338688"
"North America","7/16/23","600323657","124360019","20.715495308225044"
"North America","7/17/23","600323657","124360019","20.715495308225044"
"North America","7/18/23","600323657","124360019","20.715495308225044"
"North America","7/19/23","600323657","124360019","20.715495308225044"
"North America","7/20/23","600323657","124360019","20.715495308225044"
"North America","7/21/23","600323657","124360019","20.715495308225044"
"North America","7/22/23","600323657","124360019","20.715495308225044"
"North America","7/23/23","600323657","124364930","20.716313366940994"
"North America","7/24/23","600323657","124364930","20.716313366940994"
"North America","7/25/23","600323657","124364930","20.716313366940994"
"North America","7/26/23","600323657","124364930","20.716313366940994"
"North America","7/27/23","600323657","124364930","20.716313366940994"
"North America","7/28/23","600323657","124364930","20.716313366940994"
"North America","7/29/23","600323657","124364930","20.716313366940994"
"North America","7/30/23","600323657","124370161","20.717184730236276"
"North America","7/31/23","600323657","124370161","20.717184730236276"
"North America","8/1/23","600323657","124370161","20.717184730236276"
"North America","8/2/23","600323657","124370161","20.717184730236276"
"North America","8/3/23","600323657","124370161","20.717184730236276"
"North America","8/4/23","600323657","124370161","20.717184730236276"
"North America","8/5/23","600323657","124370161","20.717184730236276"
"North America","8/6/23","600323657","124376760","20.71828397060821"
"North America","8/7/23","600323657","124376760","20.71828397060821"
"North America","8/8/23","600323657","124376760","20.71828397060821"
"North America","8/9/23","600323657","124376760","20.71828397060821"
"North America","8/10/23","600323657","124376760","20.71828397060821"
"North America","8/11/23","600323657","124376760","20.71828397060821"
"North America","8/12/23","600323657","124376760","20.71828397060821"
"North America","8/13/23","600323657","124384533","20.719578772155568"
"North America","8/14/23","600323657","124384533","20.719578772155568"
"North America","8/15/23","600323657","124384533","20.719578772155568"
"North America","8/16/23","600323657","124384533","20.719578772155568"
"North America","8/17/23","600323657","124384533","20.719578772155568"
"North America","8/18/23","600323657","124384533","20.719578772155568"
"North America","8/19/23","600323657","124384533","20.719578772155568"
"North America","8/20/23","600323657","124393336","20.721045147817655"
"North America","8/21/23","600323657","124393336","20.721045147817655"
"North America","8/22/23","600323657","124393336","20.721045147817655"
"North America","8/23/23","600323657","124393336","20.721045147817655"
"North America","8/24/23","600323657","124393336","20.721045147817655"
"North America","8/25/23","600323657","124393336","20.721045147817655"
"North America","8/26/23","600323657","124393336","20.721045147817655"
"North America","8/27/23","600323657","124403495","20.722737401634667"
"North America","8/28/23","600323657","124403495","20.722737401634667"
"North America","8/29/23","600323657","124403495","20.722737401634667"
"North America","8/30/23","600323657","124403495","20.722737401634667"
"North America","8/31/23","600323657","124403495","20.722737401634667"
"North America","9/1/23","600323657","124403495","20.722737401634667"
"North America","9/2/23","600323657","124403495","20.722737401634667"
"North America","9/3/23","600323657","124415147","20.724678354629624"
"North America","9/4/23","600323657","124415147","20.724678354629624"
"North America","9/5/23","600323657","124415147","20.724678354629624"
"North America","9/6/23","600323657","124415147","20.724678354629624"
"North America","9/7/23","600323657","124415147","20.724678354629624"
"North America","9/8/23","600323657","124415147","20.724678354629624"
"North America","9/9/23","600323657","124415147","20.724678354629624"
"North America","9/10/23","600323657","124427711","20.726771225675687"
"North America","9/11/23","600323657","124427711","20.726771225675687"
"North America","9/12/23","600323657","124427711","20.726771225675687"
"North America","9/13/23","600323657","124427711","20.726771225675687"
"North America","9/14/23","600323657","124427711","20.726771225675687"
"North America","9/15/23","600323657","124427711","20.726771225675687"
"North America","9/16/23","600323657","124427711","20.726771225675687"
"North America","9/17/23","600323657","124438201","20.728518616416945"
"North America","9/18/23","600323657","124438201","20.728518616416945"
"North America","9/19/23","600323657","124438201","20.728518616416945"
"North America","9/20/23","600323657","124438201","20.728518616416945"
"North America","9/21/23","600323657","124438201","20.728518616416945"
"North America","9/22/23","600323657","124438201","20.728518616416945"
"North America","9/23/23","600323657","124438201","20.728518616416945"
"North America","9/24/23","600323657","124447140","20.730007646525248"
"North America","9/25/23","600323657","124447140","20.730007646525248"
"North America","9/26/23","600323657","124447140","20.730007646525248"
"North America","9/27/23","600323657","124447140","20.730007646525248"
"North America","9/28/23","600323657","124447140","20.730007646525248"
"North America","9/29/23","600323657","124447140","20.730007646525248"
"North America","9/30/23","600323657","124447140","20.730007646525248"
"North America","10/1/23","600323657","124454108","20.731168353740223"
"North America","10/2/23","600323657","124454108","20.731168353740223"
"North America","10/3/23","600323657","124454108","20.731168353740223"
"North America","10/4/23","600323657","124454108","20.731168353740223"
"North America","10/5/23","600323657","124454108","20.731168353740223"
"North America","10/6/23","600323657","124454108","20.731168353740223"
"North America","10/7/23","600323657","124454108","20.731168353740223"
"North America","10/8/23","600323657","124459149","20.732008067441527"
"North America","10/9/23","600323657","124459149","20.732008067441527"
"North America","10/10/23","600323657","124459149","20.732008067441527"
"North America","10/11/23","600323657","124459149","20.732008067441527"
"North America","10/12/23","600323657","124459149","20.732008067441527"
"North America","10/13/23","600323657","124459149","20.732008067441527"
"North America","10/14/23","600323657","124459149","20.732008067441527"
"North America","10/15/23","600323657","124463699","20.73276599192892"
"North America","10/16/23","600323657","124463699","20.73276599192892"
"North America","10/17/23","600323657","124463699","20.73276599192892"
"North America","10/18/23","600323657","124463699","20.73276599192892"
